max_depth,subsample,colsample_bytree,n_estimators,gamma,learning_rate,brier_score
3,0.8,1.0,300,0.2,0.01,0.1456127800633053
3,0.8,1.0,300,0.2,0.1,0.16516760119924281
3,0.8,1.0,300,0.2,0.3,0.18992253540726417
3,0.9,0.8,100,0,0.01,0.16366227535030853
3,0.9,0.8,100,0,0.1,0.14655496611709198
3,0.9,0.8,100,0,0.3,0.16678889007057734
3,0.9,0.8,100,0.1,0.01,0.163663833715815
3,0.9,0.8,100,0.1,0.1,0.14659303520433697
3,0.9,0.8,100,0.1,0.3,0.16578773367971072
3,0.9,0.8,100,0.2,0.01,0.16366330622279543
3,0.9,0.8,100,0.2,0.1,0.14681123355516287
3,0.9,0.8,100,0.2,0.3,0.16570811770084276
3,0.9,0.8,200,0,0.01,0.14844187939355913
3,0.9,0.8,200,0,0.1,0.15391833097495833
3,0.9,0.8,200,0,0.3,0.1772592939984062
3,0.9,0.8,200,0.1,0.01,0.1484429871419644
3,0.9,0.8,200,0.1,0.1,0.15363470615887637
3,0.9,0.8,200,0.1,0.3,0.17938352275117184
3,0.9,0.8,200,0.2,0.01,0.14843645854996723
3,0.9,0.8,200,0.2,0.1,0.15435552578624734
3,0.9,0.8,200,0.2,0.3,0.18152541827594976
3,0.9,0.8,300,0,0.01,0.1452626962498791
3,0.9,0.8,300,0,0.1,0.1589842021119794
3,0.9,0.8,300,0,0.3,0.18477459492191867
3,0.9,0.8,300,0.1,0.01,0.14525180050672065
3,0.9,0.8,300,0.1,0.1,0.15795951173755868
3,0.9,0.8,300,0.1,0.3,0.187194108986252
3,0.9,0.8,300,0.2,0.01,0.14524701902909815
3,0.9,0.8,300,0.2,0.1,0.1599611114316218
3,0.9,0.8,300,0.2,0.3,0.18673174848390056
3,0.9,0.9,100,0,0.01,0.16315313324437913
3,0.9,0.9,100,0,0.1,0.14918188660820825
3,0.9,0.9,100,0,0.3,0.16723936032897674
3,0.9,0.9,100,0.1,0.01,0.16315062727848179
3,0.9,0.9,100,0.1,0.1,0.14791290433285936
3,0.9,0.9,100,0.1,0.3,0.16648327338774832
3,0.9,0.9,100,0.2,0.01,0.16318049556760347
3,0.9,0.9,100,0.2,0.1,0.1485869937929722
